,Unnamed: 0,user_id,original_image,face_id,age,gender,x,y,dx,dy,tilt_ang,fiducial_yaw_angle,fiducial_score,path,f
14336,2228,60251856@N05,11916520344_10b7f17fb2_o.jpg,1513,"(25, 32)",f,476,272,532,532,-75,-30,41,./Dataset-copy/aligned/60251856@N05/landmark_aligned_face.1513.11916520344_10b7f17fb2_o.jpg,1
14337,2229,60251856@N05,11917276586_55a40b2ef7_o.jpg,1513,"(25, 32)",f,499,0,652,608,-95,30,135,./Dataset-copy/aligned/60251856@N05/landmark_aligned_face.1513.11917276586_55a40b2ef7_o.jpg,1
14338,2230,60251856@N05,11917276586_55a40b2ef7_o.jpg,1512,"(25, 32)",m,259,441,344,344,-75,0,29,./Dataset-copy/aligned/60251856@N05/landmark_aligned_face.1512.11917276586_55a40b2ef7_o.jpg,1
14339,2231,60251856@N05,11939521826_b2f18e8506_o.jpg,1514,"(0, 2)",m,259,659,1307,1307,-90,0,41,./Dataset-copy/aligned/60251856@N05/landmark_aligned_face.1514.11939521826_b2f18e8506_o.jpg,1
14340,2232,60251856@N05,11916686044_ccff45356f_o.jpg,1512,"(25, 32)",m,363,6,712,712,-100,0,58,./Dataset-copy/aligned/60251856@N05/landmark_aligned_face.1512.11916686044_ccff45356f_o.jpg,1
14341,2233,60251856@N05,11916276495_1ee0a8653f_o.jpg,1513,"(25, 32)",f,198,348,780,612,-115,30,47,./Dataset-copy/aligned/60251856@N05/landmark_aligned_face.1513.11916276495_1ee0a8653f_o.jpg,1
14342,2234,60251856@N05,11916237205_5c4f1c4d2e_o.jpg,1513,"(25, 32)",f,464,131,368,369,-90,30,91,./Dataset-copy/aligned/60251856@N05/landmark_aligned_face.1513.11916237205_5c4f1c4d2e_o.jpg,1
14343,2235,60251856@N05,11916533204_6eb0256ffc_o.jpg,1512,"(25, 32)",m,735,294,545,620,5,0,89,./Dataset-copy/aligned/60251856@N05/landmark_aligned_face.1512.11916533204_6eb0256ffc_o.jpg,1
14344,2236,60251856@N05,11916533204_6eb0256ffc_o.jpg,1513,"(25, 32)",f,214,306,152,152,-10,0,102,./Dataset-copy/aligned/60251856@N05/landmark_aligned_face.1513.11916533204_6eb0256ffc_o.jpg,1
14345,2237,60251856@N05,11916803796_5ff5ecf356_o.jpg,1513,"(25, 32)",f,605,308,480,480,-90,0,26,./Dataset-copy/aligned/60251856@N05/landmark_aligned_face.1513.11916803796_5ff5ecf356_o.jpg,1
14346,2238,48647239@N03,11838115535_68885a317e_o.jpg,1515,"(15, 20)",f,0,399,544,561,175,30,83,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1515.11838115535_68885a317e_o.jpg,1
14347,2239,48647239@N03,11838115535_68885a317e_o.jpg,1516,"(15, 20)",f,354,364,404,404,180,15,56,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1516.11838115535_68885a317e_o.jpg,1
14348,2240,48647239@N03,11838115535_68885a317e_o.jpg,1517,"(15, 20)",f,817,46,344,345,185,0,98,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1517.11838115535_68885a317e_o.jpg,1
14349,2241,48647239@N03,11838115535_68885a317e_o.jpg,1518,"(15, 20)",f,589,376,328,328,180,0,60,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1518.11838115535_68885a317e_o.jpg,1
14350,2242,48647239@N03,11838115535_68885a317e_o.jpg,1519,"(15, 20)",f,758,317,240,240,185,0,50,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1519.11838115535_68885a317e_o.jpg,1
14351,2243,48647239@N03,11838115535_68885a317e_o.jpg,1520,"(15, 20)",m,892,503,204,204,175,45,27,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1520.11838115535_68885a317e_o.jpg,1
14352,2244,48647239@N03,11838922986_eb92c7e7dd_o.jpg,1521,"(15, 20)",m,877,327,403,520,180,-30,75,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1521.11838922986_eb92c7e7dd_o.jpg,1
14353,2245,48647239@N03,11838922986_eb92c7e7dd_o.jpg,1515,"(15, 20)",f,152,653,289,288,180,0,157,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1515.11838922986_eb92c7e7dd_o.jpg,1
14354,2246,48647239@N03,11838119595_55157f2bf7_o.jpg,1515,"(15, 20)",f,0,360,491,600,180,15,85,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1515.11838119595_55157f2bf7_o.jpg,1
14355,2247,48647239@N03,11838119595_55157f2bf7_o.jpg,1516,"(15, 20)",f,300,387,380,380,190,15,64,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1516.11838119595_55157f2bf7_o.jpg,1
14356,2248,48647239@N03,11838119595_55157f2bf7_o.jpg,1517,"(15, 20)",f,771,45,372,372,180,0,106,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1517.11838119595_55157f2bf7_o.jpg,1
14357,2249,48647239@N03,11838119595_55157f2bf7_o.jpg,1522,"(15, 20)",m,651,504,228,228,180,0,69,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1522.11838119595_55157f2bf7_o.jpg,1
14358,2250,48647239@N03,11838505864_5b7aaa49ae_o.jpg,1515,"(15, 20)",f,147,513,351,352,185,0,140,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1515.11838505864_5b7aaa49ae_o.jpg,1
14359,2251,48647239@N03,11838505864_5b7aaa49ae_o.jpg,1519,"(15, 20)",f,457,218,280,280,185,0,71,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1519.11838505864_5b7aaa49ae_o.jpg,1
14360,2252,48647239@N03,11838534514_4f7e4f3859_o.jpg,1515,"(15, 20)",f,0,402,513,558,185,15,67,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1515.11838534514_4f7e4f3859_o.jpg,1
14361,2253,48647239@N03,11838534514_4f7e4f3859_o.jpg,1517,"(15, 20)",f,780,45,360,360,185,0,77,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1517.11838534514_4f7e4f3859_o.jpg,1
14362,2254,48647239@N03,11838534514_4f7e4f3859_o.jpg,1518,"(15, 20)",f,556,370,336,336,180,0,55,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1518.11838534514_4f7e4f3859_o.jpg,1
14363,2255,48647239@N03,11838534514_4f7e4f3859_o.jpg,1519,"(15, 20)",f,724,296,264,264,185,0,42,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1519.11838534514_4f7e4f3859_o.jpg,1
14364,2256,48647239@N03,11838534514_4f7e4f3859_o.jpg,1520,"(15, 20)",m,864,513,204,204,180,15,7,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1520.11838534514_4f7e4f3859_o.jpg,1
14365,2257,48647239@N03,11838900796_471ffd3554_o.jpg,1515,"(15, 20)",f,0,345,533,615,175,15,92,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1515.11838900796_471ffd3554_o.jpg,1
14366,2258,48647239@N03,11838900796_471ffd3554_o.jpg,1516,"(15, 20)",f,315,357,407,409,185,15,80,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1516.11838900796_471ffd3554_o.jpg,1
14367,2259,48647239@N03,11838900796_471ffd3554_o.jpg,1517,"(15, 20)",f,777,43,360,360,185,0,79,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1517.11838900796_471ffd3554_o.jpg,1
14368,2260,48647239@N03,11838900796_471ffd3554_o.jpg,1518,"(15, 20)",f,531,398,312,312,185,0,54,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1518.11838900796_471ffd3554_o.jpg,1
14369,2261,48647239@N03,11838900796_471ffd3554_o.jpg,1519,"(15, 20)",f,723,307,240,239,185,0,30,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1519.11838900796_471ffd3554_o.jpg,1
14370,2262,48647239@N03,11838545844_bc9ed79e28_o.jpg,1515,"(15, 20)",f,268,534,444,426,175,0,128,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1515.11838545844_bc9ed79e28_o.jpg,1
14371,2263,48647239@N03,11838545844_bc9ed79e28_o.jpg,1519,"(15, 20)",f,620,313,264,264,185,-15,51,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1519.11838545844_bc9ed79e28_o.jpg,1
14372,2264,48647239@N03,11838139485_1e9cbfb1c2_o.jpg,1521,"(15, 20)",m,866,323,414,552,190,-30,98,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1521.11838139485_1e9cbfb1c2_o.jpg,1
14373,2265,48647239@N03,11838139485_1e9cbfb1c2_o.jpg,1515,"(15, 20)",f,160,663,280,280,175,0,142,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1515.11838139485_1e9cbfb1c2_o.jpg,1
14374,2266,48647239@N03,11838145575_b9206591cf_o.jpg,1517,"(15, 20)",f,764,201,344,344,190,0,117,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1517.11838145575_b9206591cf_o.jpg,1
14375,2267,48647239@N03,11838145575_b9206591cf_o.jpg,1515,"(15, 20)",f,180,573,280,280,180,0,131,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1515.11838145575_b9206591cf_o.jpg,1
14376,2268,48647239@N03,11838168165_9be54caa94_o.jpg,1522,"(15, 20)",m,173,56,389,388,200,0,112,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1522.11838168165_9be54caa94_o.jpg,1
14377,2269,48647239@N03,11838168165_9be54caa94_o.jpg,1520,"(15, 20)",m,68,413,245,244,170,30,152,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1520.11838168165_9be54caa94_o.jpg,1
14378,2270,48647239@N03,11838168165_9be54caa94_o.jpg,1516,"(15, 20)",f,820,294,227,228,185,0,65,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1516.11838168165_9be54caa94_o.jpg,1
14379,2271,48647239@N03,11838168165_9be54caa94_o.jpg,1517,"(15, 20)",f,361,379,197,196,185,0,144,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1517.11838168165_9be54caa94_o.jpg,1
14380,2272,48647239@N03,11838932476_8d96bdd1fd_o.jpg,1521,"(15, 20)",m,757,271,523,608,180,0,120,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1521.11838932476_8d96bdd1fd_o.jpg,1
14381,2273,48647239@N03,11838932476_8d96bdd1fd_o.jpg,1517,"(15, 20)",f,693,230,343,344,180,-15,116,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1517.11838932476_8d96bdd1fd_o.jpg,1
14382,2274,48647239@N03,11838932476_8d96bdd1fd_o.jpg,1515,"(15, 20)",f,287,318,248,248,190,0,154,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1515.11838932476_8d96bdd1fd_o.jpg,1
14383,2275,48647239@N03,11838932476_8d96bdd1fd_o.jpg,1519,"(15, 20)",f,523,342,243,245,190,0,114,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1519.11838932476_8d96bdd1fd_o.jpg,1
14384,2276,48647239@N03,11838108555_33a136992a_o.jpg,1517,"(15, 20)",f,0,494,192,200,185,0,71,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1517.11838108555_33a136992a_o.jpg,1
14385,2277,48647239@N03,11838108555_33a136992a_o.jpg,1518,"(15, 20)",f,111,514,164,164,165,0,55,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1518.11838108555_33a136992a_o.jpg,1
14386,2278,48647239@N03,11838108555_33a136992a_o.jpg,1515,"(15, 20)",f,463,576,156,156,180,0,112,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1515.11838108555_33a136992a_o.jpg,1
14387,2279,48647239@N03,11838540564_c2f94aae04_o.jpg,1515,"(15, 20)",f,0,337,514,623,175,15,104,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1515.11838540564_c2f94aae04_o.jpg,1
14388,2280,48647239@N03,11838540564_c2f94aae04_o.jpg,1516,"(15, 20)",f,304,353,420,420,190,15,71,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1516.11838540564_c2f94aae04_o.jpg,1
14389,2281,48647239@N03,11838540564_c2f94aae04_o.jpg,1517,"(15, 20)",f,746,5,412,413,185,0,92,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1517.11838540564_c2f94aae04_o.jpg,1
14390,2282,48647239@N03,11838540564_c2f94aae04_o.jpg,1518,"(15, 20)",f,503,404,320,320,185,0,34,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1518.11838540564_c2f94aae04_o.jpg,1
14391,2283,48647239@N03,11838540564_c2f94aae04_o.jpg,1520,"(15, 20)",m,821,488,224,224,190,15,21,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1520.11838540564_c2f94aae04_o.jpg,1
14392,2284,48647239@N03,11838546104_ed4562e495_o.jpg,1515,"(15, 20)",f,309,534,376,376,185,0,170,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1515.11838546104_ed4562e495_o.jpg,1
14393,2285,48647239@N03,11838546104_ed4562e495_o.jpg,1519,"(15, 20)",f,630,282,264,264,185,-30,39,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1519.11838546104_ed4562e495_o.jpg,1
14394,2286,48647239@N03,11838546104_ed4562e495_o.jpg,1520,"(15, 20)",m,26,505,165,164,185,0,71,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1520.11838546104_ed4562e495_o.jpg,1
14395,2287,48647239@N03,11838384193_c1b8e727cc_o.jpg,1518,"(15, 20)",f,543,354,232,232,190,0,40,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1518.11838384193_c1b8e727cc_o.jpg,1
14396,2288,48647239@N03,11838592204_50ab9e737f_o.jpg,1521,"(15, 20)",m,867,306,413,544,170,0,25,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1521.11838592204_50ab9e737f_o.jpg,1
14397,2289,48647239@N03,11838592204_50ab9e737f_o.jpg,1518,"(15, 20)",f,0,319,289,329,180,0,117,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1518.11838592204_50ab9e737f_o.jpg,1
14398,2290,48647239@N03,11838592204_50ab9e737f_o.jpg,1516,"(15, 20)",f,265,351,267,269,195,0,114,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1516.11838592204_50ab9e737f_o.jpg,1
14399,2291,48647239@N03,11838592204_50ab9e737f_o.jpg,1519,"(15, 20)",f,112,581,241,240,180,0,107,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1519.11838592204_50ab9e737f_o.jpg,1
14400,2292,48647239@N03,11838592204_50ab9e737f_o.jpg,1517,"(15, 20)",f,364,524,240,240,190,0,126,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1517.11838592204_50ab9e737f_o.jpg,1
14401,2293,48647239@N03,11838592204_50ab9e737f_o.jpg,1520,"(15, 20)",m,560,647,167,168,180,0,122,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1520.11838592204_50ab9e737f_o.jpg,1
14402,2294,48647239@N03,11838999686_db987aab66_o.jpg,1521,"(15, 20)",m,831,421,449,539,200,-30,19,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1521.11838999686_db987aab66_o.jpg,1
14403,2295,48647239@N03,11838999686_db987aab66_o.jpg,1522,"(15, 20)",m,473,317,363,364,185,0,92,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1522.11838999686_db987aab66_o.jpg,1
14404,2296,48647239@N03,11838999686_db987aab66_o.jpg,1516,"(15, 20)",f,153,192,356,357,190,0,114,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1516.11838999686_db987aab66_o.jpg,1
14405,2297,48647239@N03,11838999686_db987aab66_o.jpg,1518,"(15, 20)",f,0,504,270,304,180,0,122,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1518.11838999686_db987aab66_o.jpg,1
14406,2298,48647239@N03,11838999686_db987aab66_o.jpg,1520,"(15, 20)",m,666,623,292,292,170,0,119,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1520.11838999686_db987aab66_o.jpg,1
14407,2299,48647239@N03,11838999686_db987aab66_o.jpg,1519,"(15, 20)",f,337,650,280,280,185,0,108,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1519.11838999686_db987aab66_o.jpg,1
14408,2300,48647239@N03,11838999686_db987aab66_o.jpg,1517,"(15, 20)",f,217,621,244,244,185,0,88,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1517.11838999686_db987aab66_o.jpg,1
14409,2301,48647239@N03,11838551794_91d694a42d_o.jpg,1521,"(15, 20)",m,686,211,594,609,190,-30,134,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1521.11838551794_91d694a42d_o.jpg,1
14410,2302,48647239@N03,11838551794_91d694a42d_o.jpg,1517,"(15, 20)",f,567,202,347,348,180,0,100,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1517.11838551794_91d694a42d_o.jpg,1
14411,2303,48647239@N03,11838551794_91d694a42d_o.jpg,1515,"(15, 20)",f,93,580,343,344,180,0,113,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1515.11838551794_91d694a42d_o.jpg,1
14412,2304,48647239@N03,11838551794_91d694a42d_o.jpg,1519,"(15, 20)",f,334,275,305,304,200,15,26,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1519.11838551794_91d694a42d_o.jpg,1
14413,2305,48647239@N03,11838542824_8a4634cfa3_o.jpg,1515,"(15, 20)",f,0,430,438,530,175,0,90,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1515.11838542824_8a4634cfa3_o.jpg,1
14414,2306,48647239@N03,11838542824_8a4634cfa3_o.jpg,1516,"(15, 20)",f,288,402,409,408,185,15,64,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1516.11838542824_8a4634cfa3_o.jpg,1
14415,2307,48647239@N03,11838542824_8a4634cfa3_o.jpg,1517,"(15, 20)",f,737,60,367,368,180,0,98,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1517.11838542824_8a4634cfa3_o.jpg,1
14416,2308,48647239@N03,11838542824_8a4634cfa3_o.jpg,1522,"(15, 20)",m,624,533,224,224,180,0,68,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1522.11838542824_8a4634cfa3_o.jpg,1
14417,2309,48647239@N03,11838542824_8a4634cfa3_o.jpg,1520,"(15, 20)",m,806,538,204,204,180,0,34,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1520.11838542824_8a4634cfa3_o.jpg,1
14418,2310,48647239@N03,11838548794_d2cdb0768a_o.jpg,1521,"(15, 20)",m,824,174,456,608,185,0,75,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1521.11838548794_d2cdb0768a_o.jpg,1
14419,2311,48647239@N03,11838548794_d2cdb0768a_o.jpg,1515,"(15, 20)",f,37,579,389,381,190,0,149,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1515.11838548794_d2cdb0768a_o.jpg,1
14420,2312,48647239@N03,11838548794_d2cdb0768a_o.jpg,1519,"(15, 20)",f,469,268,256,256,180,0,58,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1519.11838548794_d2cdb0768a_o.jpg,1
14421,2313,48647239@N03,11838906766_3f0393c833_o.jpg,1515,"(15, 20)",f,0,341,524,619,180,15,76,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1515.11838906766_3f0393c833_o.jpg,1
14422,2314,48647239@N03,11838906766_3f0393c833_o.jpg,1516,"(15, 20)",f,313,356,409,408,190,15,64,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1516.11838906766_3f0393c833_o.jpg,1
14423,2315,48647239@N03,11838906766_3f0393c833_o.jpg,1517,"(15, 20)",f,769,25,380,380,185,0,88,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1517.11838906766_3f0393c833_o.jpg,1
14424,2316,48647239@N03,11838906766_3f0393c833_o.jpg,1518,"(15, 20)",f,522,397,324,325,180,0,65,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1518.11838906766_3f0393c833_o.jpg,1
14425,2317,48647239@N03,11838493313_5b7240b1c9_o.jpg,1521,"(15, 20)",m,824,301,456,608,195,-30,76,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1521.11838493313_5b7240b1c9_o.jpg,1
14426,2318,48647239@N03,11838493313_5b7240b1c9_o.jpg,1517,"(15, 20)",f,0,1,380,453,195,0,97,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1517.11838493313_5b7240b1c9_o.jpg,1
14427,2319,48647239@N03,11838493313_5b7240b1c9_o.jpg,1518,"(15, 20)",f,237,0,452,445,185,0,107,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1518.11838493313_5b7240b1c9_o.jpg,1
14428,2320,48647239@N03,11838493313_5b7240b1c9_o.jpg,1516,"(15, 20)",f,581,110,376,377,195,0,66,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1516.11838493313_5b7240b1c9_o.jpg,1
14429,2321,48647239@N03,11838493313_5b7240b1c9_o.jpg,1515,"(15, 20)",f,710,421,304,304,195,0,112,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1515.11838493313_5b7240b1c9_o.jpg,1
14430,2322,48647239@N03,11838531404_6099f623b2_o.jpg,1515,"(15, 20)",f,0,365,564,595,180,15,79,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1515.11838531404_6099f623b2_o.jpg,1
14431,2323,48647239@N03,11838531404_6099f623b2_o.jpg,1516,"(15, 20)",f,364,362,405,405,180,0,44,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1516.11838531404_6099f623b2_o.jpg,1
14432,2324,48647239@N03,11838531404_6099f623b2_o.jpg,1517,"(15, 20)",f,781,25,400,400,180,0,100,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1517.11838531404_6099f623b2_o.jpg,1
14433,2325,48647239@N03,11838531404_6099f623b2_o.jpg,1518,"(15, 20)",f,580,370,344,344,180,0,65,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1518.11838531404_6099f623b2_o.jpg,1
14434,2326,48647239@N03,11838531404_6099f623b2_o.jpg,1519,"(15, 20)",f,778,333,212,212,185,0,44,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1519.11838531404_6099f623b2_o.jpg,1
14435,2327,48647239@N03,11838531404_6099f623b2_o.jpg,1520,"(15, 20)",m,900,520,176,176,175,45,13,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1520.11838531404_6099f623b2_o.jpg,1
14436,2328,48647239@N03,11838550614_1a2bfbc15c_o.jpg,1515,"(15, 20)",f,176,564,276,276,180,0,118,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1515.11838550614_1a2bfbc15c_o.jpg,1
14437,2329,48647239@N03,11838420443_bc0f1406b7_o.jpg,1521,"(15, 20)",m,865,324,415,548,175,0,50,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1521.11838420443_bc0f1406b7_o.jpg,1
14438,2330,48647239@N03,11838420443_bc0f1406b7_o.jpg,1515,"(15, 20)",f,137,653,307,307,180,0,156,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1515.11838420443_bc0f1406b7_o.jpg,1
14439,2331,48647239@N03,11838875386_676c99bdb1_o.jpg,1521,"(15, 20)",m,853,322,427,564,185,-30,107,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1521.11838875386_676c99bdb1_o.jpg,1
14440,2332,48647239@N03,11838875386_676c99bdb1_o.jpg,1515,"(15, 20)",f,165,667,269,268,175,30,130,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1515.11838875386_676c99bdb1_o.jpg,1
14441,2333,48647239@N03,11838926516_2e25980061_o.jpg,1515,"(15, 20)",f,177,632,287,288,170,0,150,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1515.11838926516_2e25980061_o.jpg,1
14442,2334,48647239@N03,11838089225_d4f5de9367_o.jpg,1521,"(15, 20)",m,857,305,423,565,185,-30,98,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1521.11838089225_d4f5de9367_o.jpg,1
14443,2335,48647239@N03,11838089225_d4f5de9367_o.jpg,1515,"(15, 20)",f,140,650,309,308,180,0,165,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1515.11838089225_d4f5de9367_o.jpg,1
14444,2336,48647239@N03,11838981756_2e5fd19a89_o.jpg,1522,"(15, 20)",m,0,25,330,400,165,0,123,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1522.11838981756_2e5fd19a89_o.jpg,1
14445,2337,48647239@N03,11838981756_2e5fd19a89_o.jpg,1518,"(15, 20)",f,0,379,243,296,170,0,100,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1518.11838981756_2e5fd19a89_o.jpg,1
14446,2338,48647239@N03,11838981756_2e5fd19a89_o.jpg,1519,"(15, 20)",f,115,435,240,241,165,0,125,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1519.11838981756_2e5fd19a89_o.jpg,1
14447,2339,48647239@N03,11838981756_2e5fd19a89_o.jpg,1515,"(15, 20)",f,715,523,204,204,180,-15,45,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1515.11838981756_2e5fd19a89_o.jpg,1
14448,2340,48647239@N03,11838981756_2e5fd19a89_o.jpg,1516,"(15, 20)",f,391,531,188,188,190,0,102,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1516.11838981756_2e5fd19a89_o.jpg,1
14449,2341,48647239@N03,11838126085_3515ac044d_o.jpg,1515,"(15, 20)",f,0,409,458,551,180,0,78,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1515.11838126085_3515ac044d_o.jpg,1
14450,2342,48647239@N03,11838126085_3515ac044d_o.jpg,1516,"(15, 20)",f,276,379,412,412,190,0,55,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1516.11838126085_3515ac044d_o.jpg,1
14451,2343,48647239@N03,11838126085_3515ac044d_o.jpg,1517,"(15, 20)",f,759,58,360,360,180,0,100,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1517.11838126085_3515ac044d_o.jpg,1
14452,2344,48647239@N03,11838126085_3515ac044d_o.jpg,1522,"(15, 20)",m,620,514,240,240,180,0,70,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1522.11838126085_3515ac044d_o.jpg,1
14453,2345,48647239@N03,11838126085_3515ac044d_o.jpg,1520,"(15, 20)",m,808,524,212,212,180,0,30,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1520.11838126085_3515ac044d_o.jpg,1
14454,2346,48647239@N03,11838412323_7712fc878a_o.jpg,1521,"(15, 20)",m,808,200,472,608,200,-30,102,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1521.11838412323_7712fc878a_o.jpg,1
14455,2347,48647239@N03,11838412323_7712fc878a_o.jpg,1515,"(15, 20)",f,249,543,452,417,175,0,127,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1515.11838412323_7712fc878a_o.jpg,1
14456,2348,48647239@N03,11838412323_7712fc878a_o.jpg,1519,"(15, 20)",f,611,316,268,268,180,0,38,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1519.11838412323_7712fc878a_o.jpg,1
14457,2349,48647239@N03,11838921236_c56fd96aae_o.jpg,1521,"(15, 20)",m,877,321,403,520,175,-30,56,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1521.11838921236_c56fd96aae_o.jpg,1
14458,2350,48647239@N03,11838921236_c56fd96aae_o.jpg,1515,"(15, 20)",f,146,637,317,316,180,0,125,./Dataset-copy/aligned/48647239@N03/landmark_aligned_face.1515.11838921236_c56fd96aae_o.jpg,1
